privid,privName
12747,com.trein.transportpoaandroid.permission.MAPS_RECEIVE
12748,it.pgmobapp.ad2e0e533e5ea5143289f0ac245900f4f.permission.C2D_MESSAGE
12749,com.mvl.ThunderValley.permission.C2D_MESSAGE
12750,com.mvl.ThunderValley.permission.MAPS_RECEIVE
12751,ut.mobile.android.permission.MAPS_RECEIVE
12752,com.grupoheron.worldclock.permission.MAPS_RECEIVE
12753,com.goodbarber.sntmobapp.permission.C2D_MESSAGE
12754,ata.squid.kaw.permission.C2D_MESSAGE
12755,ata.squid.permission.RESTRICTED
12756,com.wWarriorBeachRetreat.permission.C2D_MESSAGE
12757,com.malauzai.CAT67637.permission.C2D_MESSAGE
12758,aju.talk.permission.C2D_MESSAGE
12759,aju.talk.permission.MAPS_RECEIVE
12760,com.quickmobile.generalmills.nsm2014.permission.C2D_MESSAGE
12761,com.estudiotrilha.awbr.permission.MAPS_RECEIVE
12762,com.estudiotrilha.awbr.permission.C2D_MESSAGE
12763,com.xcr.android.mytixdude.permission.C2D_MESSAGE
12764,com.tapatalk.forumhawaaworldcom.permission.C2D_MESSAGE
12765,com.gcmexample.permission.C2D_MESSAGE
12766,com.internetconsult.android.norfolk.permission.C2D_MESSAGE
12767,com.app_randr.layout.permission.C2D_MESSAGE
12768,com.myphonepay.vendor.matchtracker.permission.C2D_MESSAGE
12769,digital.dispatch.mobilebooker.base.permission.C2D_MESSAGE
12770,vercoop.ourbc.app.permission.C2D_MESSAGE
12771,com.openm.bonaldi.permission.C2D_MESSAGE
12772,com.heimavista.capp.a80088787.permission.C2D_MESSAGE
12773,com.coreapps.android.followme.romaogra14.permission.C2D_MESSAGE
12774,ke.co.standardmedia.android.news.permission.C2D_MESSAGE
12775,com.wBounceGame.permission.C2D_MESSAGE
12776,com.mochat.permission.C2D_MESSAGE
12777,com.app_4fez.layout.permission.C2D_MESSAGE
12778,com.appskreator1.hkbsp.permission.C2D_MESSAGE
12779,com.LineaMeteoLive.permission.C2D_MESSAGE
12780,com.conduit.app_3f3ec826e21d458880e8fc1a08166934.app.permission.C2D_MESSAGE
12781,com.conduit.app_3f3ec826e21d458880e8fc1a08166934.app.permission.RECEIVE_ADM_MESSAGE
12782,com.appbuilder.u71062p176684.permission.C2D_MESSAGE
12783,jp.co.toshiba.ome.android.ToshibaAppsDb.permission.db
12784,com.drumbeatmarketing.flippinpizza.permission.MAPS_RECEIVE
12785,com.conduit.app_7322577645344fbaa6ceb44916890a8f.app.permission.C2D_MESSAGE
12786,com.conduit.app_7322577645344fbaa6ceb44916890a8f.app.permission.RECEIVE_ADM_MESSAGE
12787,com.m68interactive.NeighborhoodWatcher.avtivities.permission.C2D_MESSAGE
12788,com.conduit.app_108647b1c4504cd69e45ca37b1bdc14c.app.permission.C2D_MESSAGE
12789,com.appbuilder.u71961p291871.permission.C2D_MESSAGE
12790,com.conduit.app_026ba9dd9a714d7b99b22c4e4938a937.app.permission.C2D_MESSAGE
12791,com.conduit.app_026ba9dd9a714d7b99b22c4e4938a937.app.permission.RECEIVE_ADM_MESSAGE
12792,mediax.app.tc222.permission.C2D_MESSAGE
12793,com.mm.android.direct.oemPhone.permission.C2D_MESSAGE
12794,com.app_doorcn.layout.permission.C2D_MESSAGE
12795,com.sanatan.panchang.permission.C2D_MESSAGE
12796,com.gettangerine.wmpi.permission.C2D_MESSAGE
12797,com.portomene.cobike.permission.MAPS_RECEIVE
12798,com.mm.android.direct.MMSLite.permission.C2D_MESSAGE
12799,com.diretc_Audi_R8.permission.C2D_MESSAGE
12800,nl.onlineretailservice.reclamefolderandroid.permission.MAPS_RECEIVE
12801,com.oanda.fxtrade.permission.C2D_MESSAGE
12802,com.lakeba.seniorscard.permission.MAPS_RECEIVE
12803,com.wteknoseyir.permission.C2D_MESSAGE
12804,com.ogxapps.ipass.permission.C2D_MESSAGE
12805,com.runar.issdetector.permission.MAPS_RECEIVE
12806,com.aajnodin.permission.C2D_MESSAGE
12807,com.ogxapps.sdchamber.permission.C2D_MESSAGE
12808,com.a126863641150d775f1ba40c4a.a96849525a.permission.C2D_MESSAGE
12809,com.olishuttlexpress.olishuttlexpress.permission.C2D_MESSAGE
12810,com.nooresto.r53.permission.C2D_MESSAGE
12811,de.billiger.android.permission.C2D_MESSAGE
12812,com.wMegaMindITInstitute.permission.C2D_MESSAGE
12813,com.mangolee.D10.arabic.sports.football.cricket.tennis.fifa.permission.C2D_MESSAGE
12814,WRITE_INTERNAL_STORAGE
12815,uk.co.imagitech.citb.operatives.permission.MAPS_RECEIVE
12816,com.developtech.uiet.mquiz.permission.C2D_MESSAGE
12817,com.developtech.uiet.mquiz.permission.MAPS_RECEIVE
12818,com.STS.ApnaNeemuch.permission.C2D_MESSAGE
12819,com.mobilepcmonitor.permission.C2D_MESSAGE
12820,com.ogxapps.lws.permission.C2D_MESSAGE
12821,com.app_mobidazenfp2813.layout.permission.C2D_MESSAGE
12822,sg.edu.ntu.admissions.permission.C2D_MESSAGE
12823,.googlemapsv2.permission.MAPS_RECEIVE
12824,com.tansquare.nammakarnatakamemes.permission.C2D_MESSAGE
12825,com.itsrealgames.squirrels.permission.C2D_MESSAGE
12826,vercoop.ctsnj.app.permission.C2D_MESSAGE
12827,com.wAppOroepreziosi.permission.C2D_MESSAGE
12828,io.appery.project192620.permission.C2D_MESSAGE
12829,com.vergeretail.connect.breaktime.permission.C2D_MESSAGE
12830,com.conduit.app_937f7ed387754068839f2dd519754f2f.app.permission.C2D_MESSAGE
12831,com.conduit.app_937f7ed387754068839f2dd519754f2f.app.permission.RECEIVE_ADM_MESSAGE
12832,fi.starsoft.wilma.permission.C2D_MESSAGE
12833,nl.dagelijkswoord.android.permission.C2D_MESSAGE
12834,com.coreapps.android.followme.isbtseoul2014.permission.C2D_MESSAGE
12835,com.devsenses.mrt_app.permission.MAPS_RECEIVE
12836,com.kickyourapps.app375.permission.C2D_MESSAGE
12837,com.example.googlemapdemo.permission.MAPS_RECEIVE
12838,com.nbo.dealsapp.permission.C2D_MESSAGE
12839,ru.litres.android.flybook.permission.C2D_MESSAGE
12840,at.orf.android.orfkaernten.permission.C2D_MESSAGE
12841,com.successtrace.stopsmokingapp.permission.C2D_MESSAGE
12842,com.fin.mpartnerdesk.permission.C2D_MESSAGE
12843,com.lincoln.remoteaccess.permission.C2D_MESSAGE
12844,com.mks.mks.permission.C2D_MESSAGE
12845,com.mwz.samitivej.permission.MAPS_RECEIVE
12846,com.mwz.samitivej.permission.C2D_MESSAGE
12847,com.tinyorca.tinyorcaapp.permission.C2D_MESSAGE
12848,com.tinyorca.tinyorcaapp.permission.MAPS_RECEIVE
12849,com.successtrace.fixpainapp.permission.C2D_MESSAGE
12850,vn.perso.dictionary.READ_PRONUN
12851,vn.perso.dictionary.WRITE_PRONUN
12852,vn.perso.dictionary.READ_IDIOMS
12853,vn.perso.dictionary.WRITE_IDIOMS
12854,com.justwink.permission.C2D_MESSAGE
12855,com.reverbnation.artistapp.i243335.permission.C2D_MESSAGE
12856,jp.mailgo.ohp_cal.permission.C2D_MESSAGE
12857,game.online.b2.permission.C2D_MESSAGE
12858,nova.onda.permission.C2D_MESSAGE
12859,com.app_yannieong.layout.permission.C2D_MESSAGE
12860,com.epost.psf.sz.permission.C2D_MESSAGE
12861,com.weirdvoice.permission.C2D_MESSAGE
12862,com.weirdvoice.TRIBM_SERVICE
12863,com.weirdvoice.im.TRIBM_SERVICE
12864,com.wTransgenderuk.permission.C2D_MESSAGE
12865,com.netzfrequenz.android.grannydive.permission.C2D_MESSAGE
12866,com.yinzcam.PenguinsMobile.permission.C2D_MESSAGE
12867,com.mvl.circus.permission.C2D_MESSAGE
12868,com.mvl.circus.permission.MAPS_RECEIVE
12869,com.google.android.gcm.permission.C2D_MESSAGE
12870,com.qbase.reach.android.permission.C2D_MESSAGE
12871,com.goodbarber.troensord.permission.C2D_MESSAGE
12872,com.conduit.app_86b9ca0052cf41a7b980162a72f279ee.app.permission.C2D_MESSAGE
12873,com.conduit.app_86b9ca0052cf41a7b980162a72f279ee.app.permission.RECEIVE_ADM_MESSAGE
12874,sts.dl.permission.C2D_MESSAGE
12875,net.rd.android.membercentric.ohnurses.permission.C2D_MESSAGE
12876,com.conduit.app_31335990384b495fa28b9bba8183b5de.app.permission.C2D_MESSAGE
12877,com.ariose.OGA.permission.C2D_MESSAGE
12878,jp.gr.java_conf.applimax.himatubusiGame.permission.C2D_MESSAGE
12879,com.g5e.builditmiami.android.permission.C2D_MESSAGE
12880,com.synchdroid.csp.permission.C2D_MESSAGE
12881,com.incrediapp.memorycoin.mmc.price.ticker.widget.permission.C2D_MESSAGE
12882,com.skoolbag.mountkemblaps.permission.C2D_MESSAGE
12883,com.msbmumbai.com.permission.C2D_MESSAGE
12884,com.sasi.aec_campusnet.permission.C2D_MESSAGE
12885,android.permission.CHECK_LICENSE
12886,com.nbcuni.nbcots.nbclosangeles.android.permission.C2D_MESSAGE
12887,com.mrccall.permission.C2D_MESSAGE
12888,com.conduit.app_5d53e2dea5e34a12bc4c0087ba3aac7d.app.permission.C2D_MESSAGE
12889,com.conduit.app_5d53e2dea5e34a12bc4c0087ba3aac7d.app.permission.RECEIVE_ADM_MESSAGE
12890,com.gooni.papamama.permission.C2D_MESSAGE
12891,com.app_dwightwilliams.layout.permission.C2D_MESSAGE
12892,com.app_tba123.layout.permission.C2D_MESSAGE
12893,com.spamsmsfilter.permission.C2D_MESSAGE
12894,com.conduit.app_5042e55461694548820f94298911c946.app.permission.C2D_MESSAGE
12895,com.conduit.app_5042e55461694548820f94298911c946.app.permission.RECEIVE_ADM_MESSAGE
12896,com.dendau.app.permission.C2D_MESSAGE
12897,technowireless.net.okaz.permission.C2D_MESSAGE
12898,tw.com.scsb.android.permission.C2D_MESSAGE
12899,com.spokenbuzz.callsafelyfree.permission.C2D_MESSAGE
12900,com.theappdesk.surma.permission.C2D_MESSAGE
12901,com.cidaut.moveo.calendar.MAPS_RECEIVE
12902,com.bukatsudou.yakinikubu01.permission.C2D_MESSAGE
12903,nl.qnh.apps.devdays.permission.C2D_MESSAGE
12904,com.resortstapped.PERISHER.permission.C2D_MESSAGE
12905,com.optimusGPS.permission.MAPS_RECEIVE
12906,com.youflik.youconnect.wiz.horizonext.permission.C2D_MESSAGE
12907,at.oberoesterreichguide.permission.MAPS_RECEIVE
12908,com.cretech.theanalystfntg.permission.MAPS_RECEIVE
12909,com.neaoh.oea.permission.C2D_MESSAGE
12910,com.ntrlab.musiclens.permission.C2D_MESSAGE
12911,com.appsters.icity.permission.C2D_MESSAGE
12912,com.a61916918850009c4c200913a.a22911463a.permission.C2D_MESSAGE
12913,com.mediacentermaster.mcm.permission.C2D_MESSAGE
12914,de.gimik.apps.mevents.era_edta.permission.C2D_MESSAGE
12915,com.FestivalExister.permission.MAPS_RECEIVE
12916,com.FestivalExister.permission.C2D_MESSAGE
12917,iplay.mobilenumbertracker.callerlocation.permission.MAPS_RECEIVE
12918,ro.translucid.dianei4.permission.C2D_MESSAGE
12919,com.coreapps.android.followme.naashc14.permission.C2D_MESSAGE
12920,com.guidebook.apps.MHC2014.android.permission.C2D_MESSAGE
12921,com.zhangdan.app.permission.BAIDU_LOCATION_SERVICE
12922,com.zhangdan.app.permission.GetuiService
12923,com.quickmobile.generalmills.nationalsalesmeeting2013.permission.C2D_MESSAGE
12924,com.app_ohsas18001.layout.permission.C2D_MESSAGE
12925,android.test.runner
12926,android.permission.RKILL_BACKGROUND_PROCESSES
12927,com.wvirgincoconutoil.permission.C2D_MESSAGE
12928,com.safeway.client.android.safeway.permission.C2D_MESSAGE
12929,com.fai.quicherecipes.permission.C2D_MESSAGE
12930,com.skoolbag.msbch.permission.C2D_MESSAGE
12931,com.wKetikSMSPRO.permission.C2D_MESSAGE
12932,com.carryquote.v3.intellicast.macquarie.permission.C2D_MESSAGE
12933,com.kitapps.android.builder.nextgenerationtelecomssummitus.permission.C2D_MESSAGE
12934,wan.app.market.worldbb.permission.C2D_MESSAGE
12935,com.futuresimple.base.permission.MAPS_RECEIVE
12936,com.Horairesme.permission.MAPS_RECEIVE
12937,net.thesfactory.android.kyungheeapp.permission.C2D_MESSAGE
12938,com.ww10tvcomar.permission.C2D_MESSAGE
12939,com.conduit.app_8e4054c013d2446f9d9cc5e0134d63bd.app.permission.C2D_MESSAGE
12940,com.leaguestat.lsmobileappohl.permission.C2D_MESSAGE
12941,com.bank.hlbconnect.permission.MAPS_RECEIVE
12942,sg.sinseh.oriacupuncture.permission.C2D_MESSAGE
12943,com.arablabsandroid.radioomkalthoumfree.permission.C2D_MESSAGE
12944,com.autoreflex.mmc.permission.C2D_MESSAGE
12945,com.app_ocaturismo.layout.permission.C2D_MESSAGE
12946,com.BertCarson.permission.C2D_MESSAGE
12947,com.healthyapps.android.crossfit.exercise.health.fitness.workout.daily.abs.tabata.obesity.permission.C2D_MESSAGE
12948,com.kickyourapps.app405.permission.C2D_MESSAGE
12949,com.htc.HTCSpeaker.ACCESS_VR
12950,com.ndrive.nlifebeneluxtb.permission.C2D_MESSAGE
12951,com.app_lettuce.layout.permission.C2D_MESSAGE
12952,com.latinojoel.pdimanager.permission.C2D_MESSAGE
12953,com.magtogo.OIA2012.permission.C2D_MESSAGE
12954,com.webapix.breiteskreuz.permission.C2D_MESSAGE
12955,com.miniclip.siegeherofree.permission.C2D_MESSAGE
12956,com.wSecretGardenOST.permission.C2D_MESSAGE
12957,com.androturka.permission.C2D_MESSAGE
12958,com.androturka.permission.RECEIVE
12959,com.lamplightergames.garfieldstriviaparty.permission.C2D_MESSAGE
12960,biz.apporiginal.creditcall.permission.C2D_MESSAGE
12961,org.a1apps.systemsmaintenanceservices.permission.C2D_MESSAGE
12962,com.successtrace.weightlossapp.permission.C2D_MESSAGE
12963,com.fivenewsonline.localtv.permission.C2D_MESSAGE
12964,com.barsys.oslograndprix.permission.C2D_MESSAGE
12965,com.xos.android_nff.permission.C2D_MESSAGE
12966,com.appzine.curs.permission.C2D_MESSAGE
12967,com.gospace.trasplantehemato.permission.C2D_MESSAGE
12968,com.gospace.trasplantehemato.permission.MAPS_RECEIVE
12969,com.ntrlab.videolens.permission.C2D_MESSAGE
12970,com.vsg1.vsg.pokemole.permission.C2D_MESSAGE
12971,com.appypie.appypied67a3d1f1a1d.permission.C2D_MESSAGE
12972,mynet.finans.mobile.permission.C2D_MESSAGE
12973,nl.unitapp.mkbfactory.permission.C2D_MESSAGE
12974,ru.elecom.votkod.permission.C2D_MESSAGE
12975,com.nvc.familyhomeplans.permission.C2D_MESSAGE
12976,com.conduit.app_0eeec1d56b16471b8efe4e764ad54475.app.permission.C2D_MESSAGE
12977,com.conduit.app_0eeec1d56b16471b8efe4e764ad54475.app.permission.RECEIVE_ADM_MESSAGE
12978,com.mobchatessenger.permission.C2D_MESSAGE
12979,com.app_gmcarrental.layout.permission.C2D_MESSAGE
12980,com.clickandgoapp.marlowhendersoniiilawfirm.permission.C2D_MESSAGE
12981,com.appbuilder.u92454p175924.permission.C2D_MESSAGE
12982,uk.nhs.ntw.permission.MAPS_RECEIVE
12983,com.bitave.kiwimarket.permission.C2D_MESSAGE
12984,com.goss.goss.permission.C2D_MESSAGE
12985,com.appexpress.chemdryofokcedmond.permission.C2D_MESSAGE
12986,com.pinger.ppa.permission.C2D_MESSAGE
12987,com.com2us.kingdomtactics.normal.freefull.google.global.android.common.permission.C2D_MESSAGE
12988,com.tansquare.BleedRCB.permission.C2D_MESSAGE
12989,com.wNNSPriceIT.permission.C2D_MESSAGE
12990,com.nooresto.r54.permission.C2D_MESSAGE
12991,com.mobleeone.greenvalley.permission.C2D_MESSAGE
12992,com.appbuilder.u34596p162602.permission.C2D_MESSAGE
12993,com.skoolbag.olorf.permission.C2D_MESSAGE
12994,tw.gov.ntpc.tour.permission.C2D_MESSAGE
12995,com.conduit.app_17f56461dfb2463fbc56b525e6baf692.app.permission.C2D_MESSAGE
12996,com.conduit.app_17f56461dfb2463fbc56b525e6baf692.app.permission.RECEIVE_ADM_MESSAGE
12997,com.app_motomo.layout.permission.C2D_MESSAGE
12998,com.app_mnpgolf.layout.permission.C2D_MESSAGE
12999,agendame.turnos.permission.C2D_MESSAGE
13000,com.cloudippbx.cloudphone.permission.C2D_MESSAGE
13001,com.app_irepmlm.layout.permission.C2D_MESSAGE
13002,at.fhooe.oeh.permission.MAPS_RECEIVE
13003,com.soe.ps2mobile.permission.C2D_MESSAGE
13004,app11603.vinebre.permission.C2D_MESSAGE
13005,com.conduit.app_4280561fad524e5bbc9c6a5ee84c4fb5.app.permission.C2D_MESSAGE
13006,com.conduit.app_4280561fad524e5bbc9c6a5ee84c4fb5.app.permission.RECEIVE_ADM_MESSAGE
13007,com.mplus.mplus_09_39_n.permission.C2D_MESSAGE
13008,com.wSHRF.permission.C2D_MESSAGE
13009,biblereader.olivetree.permission.C2D_MESSAGE
13010,com.sympasoft.qdm.permission.C2D_MESSAGE
13011,de.nithh.nit.permission.C2D_MESSAGE
13012,me.doubledutch.mrcvegas13.permission.C2D_MESSAGE
13013,org.calvin.mah.permission.C2D_MESSAGE
13014,net.parentlink.oea.permission.C2D_MESSAGE
13015,be.createmultimedia.events.mtf.permission.C2D_MESSAGE
13016,com.appbuilder.u103496p195437.permission.C2D_MESSAGE
13017,se.webgroup203.bilweb.vipwheels.permission.MAPS_RECEIVE
13018,net.parentlink.harlingencisd.permission.C2D_MESSAGE
13019,com.duoapps.android.tourmag.permission.C2D_MESSAGE
13020,com.app_ej.layout.permission.C2D_MESSAGE
13021,com.conduit.app_964345bfce78484cbd45b2ed41048678.app.permission.C2D_MESSAGE
13022,com.chat_omg.permission.C2D_MESSAGE
13023,mp.random.emoticon.C2D_MESSAGE
13024,com.iruum.iruum_01_18_n.permission.C2D_MESSAGE
13025,biz.app4mobile.app_3ec63ae7b36f4fcbb7489d56b2f8e889.app.permission.C2D_MESSAGE
13026,biz.app4mobile.app_3ec63ae7b36f4fcbb7489d56b2f8e889.app.permission.RECEIVE_ADM_MESSAGE
13027,com.opengarden.android.MeshClient.PERMISSION_BROADCAST
13028,com.conduit.app_b170c45e2d244cbc825b106bca81c1d4.app.permission.C2D_MESSAGE
13029,com.conduit.app_b170c45e2d244cbc825b106bca81c1d4.app.permission.RECEIVE_ADM_MESSAGE
13030,com.app_jalvarezmusic.layout.permission.C2D_MESSAGE
13031,com.app_haydenlake.layout.permission.C2D_MESSAGE
13032,com.tinyorca.crowdmessenger.permission.C2D_MESSAGE
13033,com.tinyorca.crowdmessenger.permission.MAPS_RECEIVE
13034,org.nmc.hznewsweekly.permission.MAPS_RECEIVE
13035,com.apptive.android.apps.bimmerparts.permission.MAPS_RECEIVE
13036,com.apptive.android.apps.bimmerparts.permission.C2D_MESSAGE
13037,com.nbcuni.nbcots.nbcnewyork.android.permission.C2D_MESSAGE
13038,io.appery.project146812.permission.C2D_MESSAGE
13039,com.livescore.permission.C2D_MESSAGE
13040,com.carbook.permission.C2D_MESSAGE
13041,com.bumpnetworks.ubalert.permission.C2D_MESSAGE
13042,com.lastpass.lpdolphin.permission.C2D_MESSAGE
13043,com.xcr.android.buytickets.permission.C2D_MESSAGE
13044,com.a1611347910504097deccc8e9a.a84664694a.permission.C2D_MESSAGE
13045,com.quazarteam.mupdf.app.permission.C2D_MESSAGE
13046,co.il.ezappokip.permission.C2D_MESSAGE
13047,us.limocio.ocs.permission.C2D_MESSAGE
13048,com.app_raymondongaia.layout.permission.C2D_MESSAGE
13049,com.emagcreator.Glass_Expansion.permission.C2D_MESSAGE
13050,com.mobile159.museum.permission.C2D_MESSAGE
13051,com.successtrace.automaticmotivationhypnosisapp.permission.C2D_MESSAGE
13052,com.wmobiandroid.permission.C2D_MESSAGE
13053,onq.cricket.onqcricketclub.permission.MAPS_RECEIVE
13054,com.wDjvelll.permission.C2D_MESSAGE
13055,com.freshintermedia.orderingapps.permission.C2D_MESSAGE
13056,android.permission.NET_ADMIN
13057,hr.asseco.android.pbz.permission.MAPS_RECEIVE
13058,com.wNobHill.permission.C2D_MESSAGE
13059,com.app_steppin.layout.permission.C2D_MESSAGE
13060,de.carknue.gmon2.permission.MAPS_RECEIVE
13061,com.conduit.app_0f14b244ea41433b9fd1115eab8a0fbb.app.permission.C2D_MESSAGE
13062,com.conduit.app_0f14b244ea41433b9fd1115eab8a0fbb.app.permission.RECEIVE_ADM_MESSAGE
13063,com.paladin.GunStrikeJP.permission.C2D_MESSAGE
13064,com.w392252dc0f8216e83f745843b14739ea.permission.C2D_MESSAGE
13065,me.doubledutch.mwcparty.permission.C2D_MESSAGE
13066,com.wPSCmest.permission.C2D_MESSAGE
13067,com.mobilenik.mobilebanking.individuos.permission.C2D_MESSAGE
13068,com.doodleapp.launcher.permission.READ_SETTINGS
13069,com.doodleapp.launcher.permission.WRITE_SETTINGS
13070,com.gtp.nextlauncher.permission.READ_SETTINGS
13071,com.gtp.nextlauncher.permission.WRITE_SETTINGS
13072,com.neomtel.mxhome.permission.READ_SETTINGS
13073,com.neomtel.mxhome.permission.WRITE_SETTINGS
13074,com.miui.mihome2.permission.READ_SETTINGS
13075,com.miui.mihome2.permission.WRITE_SETTINGS
13076,com.sec.android.app.launcher.permission.WRITE_SETTINGS
13077,com.jw.freshman_vac.permission.C2D_MESSAGE
13078,com.makeshop.malltail.permission.C2D_MESSAGE
13079,com.app_dpo.layout.permission.C2D_MESSAGE
13080,kr.or.kfhi.starvationmeasure.permission.C2D_MESSAGE
13081,com.omh.jagran.android.activity.permission.C2D_MESSAGE
13082,com.webmarketic.habitat.permission.C2D_MESSAGE
13083,com.stoppervenche.pervenche.permission.C2D_MESSAGE
13084,se.larmdagarna.catalog.app.permission.MAPS_RECEIVE
13085,com.wMNBMotors.permission.C2D_MESSAGE
13086,com.thumbblade.driveordie3.permission.C2D_MESSAGE
13087,com.nousguide.oe3.permission.C2D_MESSAGE
13088,com.cbcnewmedia.oaa.permission.MAPS_RECEIVE
13089,com.wit.upme.permission.C2D_MESSAGE
13090,com.wit.upme.permission.MAPS_RECEIVE
13091,org.legion.p3167da.permission.MAPS_RECEIVE
13092,org.legion.p3167da.permission.C2D_MESSAGE
13093,com.n2n.entourage.smcmobile.permission.C2D_MESSAGE
13094,sanatan.hindi.panchang.permission.C2D_MESSAGE
13095,com.ellenbrookunitedfootballclub.permission.C2D_MESSAGE
13096,com.conduit.app_498a85e366b24af4b92413faa45f4cdc.app.permission.C2D_MESSAGE
13097,com.conduit.app_498a85e366b24af4b92413faa45f4cdc.app.permission.RECEIVE_ADM_MESSAGE
13098,com.subsplash.thechurchapp.s_8BGKZJ.permission.MAPS_RECEIVE
13099,com.subsplash.thechurchapp.s_8BGKZJ.permission.C2D_MESSAGE
13100,com.nooresto.r69.permission.C2D_MESSAGE
13101,com.socialmediaforbusiness101.nhsjobslite.permission.C2D_MESSAGE
13102,com.ssai.mysupermarkets.permission.MAPS_RECEIVE
13103,nl.lisa_is.bully.permission.MAPS_RECEIVE
13104,nl.lisa_is.bully.permission.C2D_MESSAGE
13105,com.appbuilder.u224925p399347.permission.C2D_MESSAGE
13106,com.appsbuilder527303.permission.C2D_MESSAGE
13107,com.appsbuilder527303.permission.MAPS_RECEIVE
13108,com.aranoah.healthkart.plus.permission.C2D_MESSAGE
13109,com.buzzni.adme.permission.C2D_MESSAGE
13110,com.gamgee.avatar.v2.permission.C2D_MESSAGE
13111,com.returntool.holtevinlager.permission.C2D_MESSAGE
13112,com.tansquare.onemillionpictures.permission.C2D_MESSAGE
13113,com.au.muh.permission.MAPS_RECEIVE
13114,com.phonecopy.android.permission.MAPS_RECEIVE
13115,com.app_omagroup.layout.permission.C2D_MESSAGE
13116,com.filutkie.ibox.permission.MAPS_RECEIVE
13117,com.wMRTScandals.permission.C2D_MESSAGE
13118,com.conduit.app_8f39e87123f04af6bf35e5f04da97981.app.permission.C2D_MESSAGE
13119,com.conduit.app_8f39e87123f04af6bf35e5f04da97981.app.permission.RECEIVE_ADM_MESSAGE
13120,com.wFrankWuchorme.permission.C2D_MESSAGE
13121,com.teamlava.bakerystory41.permission.C2D_MESSAGE
13122,com.quickmobile.usbanknlc2012.permission.C2D_MESSAGE
13123,com.apps2you.lau.permission.C2D_MESSAGE
13124,com.artez.nationalallianceformentalillness.permission.C2D_MESSAGE
13125,com.app_madewithlove.layout.permission.C2D_MESSAGE
13126,com.ndrue.gathereroffline.permission.C2D_MESSAGE
13127,com.tinyorca.celinecairo.permission.C2D_MESSAGE
13128,com.loyalprograms.nfoconference.permission.C2D_MESSAGE
13129,com.mkw.knot.lite.permission.C2D_MESSAGE
13130,com.kya.NouvelObs.permission.C2D_MESSAGE
13131,com.wLavachatMail.permission.C2D_MESSAGE
13132,com.nxg.learningvb.permission.C2D_MESSAGE
13133,com.mcentric.mcclient.FCBWorld.permission.C2D_MESSAGE
13134,at.orf.android.orfsalzburg.permission.C2D_MESSAGE
13135,com.gittigidiyormobil.permission.C2D_MESSAGE
13136,com.tmob.app.share.MSTwitter
13137,com.conduit.app_656ab01c9c4749f0bb0f7f4ddc0f79bd.app.permission.C2D_MESSAGE
13138,com.conduit.app_656ab01c9c4749f0bb0f7f4ddc0f79bd.app.permission.RECEIVE_ADM_MESSAGE
13139,com.NGSE.tvru.permission.MAPS_RECEIVE
13140,com.ceoappmaker.chanandjulieweddingapps.permission.C2D_MESSAGE
13141,com.wLatestMLBNews.permission.C2D_MESSAGE
13142,com.goodbarber.mfmradio.permission.C2D_MESSAGE
13143,com.cjker.bjdr.permission.MAPS_RECEIVE
13144,com.tf.zergroup.permission.C2D_MESSAGE
13145,kr.co.cocoabook.ver2.permission.C2D_MESSAGE
13146,com.phizuu.oswnetwork.permission.C2D_MESSAGE
13147,com.mplus.mplus_10_43_n.permission.C2D_MESSAGE
13148,nl.marktplaats.android.permission.C2D_MESSAGE
13149,com.es.jupiter.ibabyview.permission.C2D_MESSAGE
13150,com.tovalet.app.permission.C2D_MESSAGE
13151,me.myguest.mydealer.gregoir.permission.C2D_MESSAGE
13152,com.unityconceptapps.tcr.kiat.permission.C2D_MESSAGE
13153,com.wLincoln.permission.C2D_MESSAGE
13154,mobile.forex.android.permission.C2D_MESSAGE
13155,com.ride.passenger.besttaxi.permission.C2D_MESSAGE
13156,com.smarteragent.android.clawre.permission.MAPS_RECEIVE
13157,com.nooresto.r146.permission.C2D_MESSAGE
13158,com.dddgame.netmatgoimi.permission.C2D_MESSAGE
13159,com.android.voicemail.permission.READ_WRITE_ALL_VOICEMAIL
13160,com.rememberthemilk.MobileRTM.permission.C2D_MESSAGE
13161,com.appbuilder.u164819p303066.permission.C2D_MESSAGE
13162,com.bitdefender.security.CHECK_CLUEFUL_STATUS
13163,com.access.recycling.permission.C2D_MESSAGE
13164,com.axis.net.permission.C2D_MESSAGE
13165,com.appbuilder.u34596p60345.permission.C2D_MESSAGE
13166,com.wBCTCoinMobileWallet.permission.C2D_MESSAGE
13167,com.app_omfus.layout.permission.C2D_MESSAGE
13168,kr.co.kmworks.ntrust.permission.C2D_MESSAGE
13169,com.gamecircus.moviez.permission.C2D_MESSAGE
13170,com.gamecircus.moviez.permission.RECEIVE_ADM_MESSAGE
13171,kr.co.anyline.ch_eunchun.permission.C2D_MESSAGE
13172,se.stockholmsmassan.fair163.permission.MAPS_RECEIVE
13173,com.goyello.octne.permission.C2D_MESSAGE
13174,com.eyougame.zhanxia.permission.JPUSH_MESSAGE
13175,vn.com.msb.smartBanking.permission.MAPS_RECEIVE
13176,com.caurys.ghanawaves.permission.C2D_MESSAGE
13177,android.permission.GET_CONTACTS
13178,find.atm.vietnam.permission.MAPS_RECEIVE
13179,com.app_wlsummit.layout.permission.C2D_MESSAGE
13180,com.amazon.dcp.settings.permission.READ_SETTINGS
